"","occurrenceID","datasetName","basisOfRecord","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","establishmentMeans","occurrenceStatus","eventID","scientificName","kingdom","phylum","class","order","family","genus","taxonRank","scientificNameAuthorship","vernacularName","modified","parentEventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventDate","year","fieldNumber","locationID","waterBody","county","municipality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","georeferenceRemarks","measurementUnit","measurementMethod","populationTrend"
"33","urn:uuid:17c9436f-5ba0-4a76-ac02-7e0b7c8e6fa0","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_16 | art: 20 | lnr: 73 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:86526fe1-a397-4065-b8e0-9c255cad2d93","Perca fluviatilis","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Perch","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_16 | innført_år:","NVE Vatn_lnr:371 | NOFA locationID:76bdd667-9e3b-4534-8eff-e92454b3d8de","N Hærsjøen","Hedmark","Kongsvinger",60.1145954975554,12.3784566067109,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"34","urn:uuid:19493ad8-166f-446e-86a4-2e945ac22a46","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_16 | art: 22 | lnr: 74 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:86526fe1-a397-4065-b8e0-9c255cad2d93","Acerina cernua","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Eurasian ruffe","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_16 | innført_år:","NVE Vatn_lnr:371 | NOFA locationID:76bdd667-9e3b-4534-8eff-e92454b3d8de","N Hærsjøen","Hedmark","Kongsvinger",60.1145954975554,12.3784566067109,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"35","urn:uuid:178067e7-1321-4fff-87c0-28455a72c572","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_16 | art: 31 | lnr: 75 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:86526fe1-a397-4065-b8e0-9c255cad2d93","Rutilus rutilus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Common roach","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_16 | innført_år:","NVE Vatn_lnr:371 | NOFA locationID:76bdd667-9e3b-4534-8eff-e92454b3d8de","N Hærsjøen","Hedmark","Kongsvinger",60.1145954975554,12.3784566067109,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"36","urn:uuid:1917f895-d5fd-4e76-8b72-71c2a2f808a6","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_16 | art: 37 | lnr: 76 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:86526fe1-a397-4065-b8e0-9c255cad2d93","Esox lucius","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Pike","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_16 | innført_år:","NVE Vatn_lnr:371 | NOFA locationID:76bdd667-9e3b-4534-8eff-e92454b3d8de","N Hærsjøen","Hedmark","Kongsvinger",60.1145954975554,12.3784566067109,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"37","urn:uuid:1636c695-a1c1-499d-94b0-140ed4400dd6","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_16 | art: 39 | lnr: 77 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:86526fe1-a397-4065-b8e0-9c255cad2d93","Lota lota","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Burbot","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_16 | innført_år:","NVE Vatn_lnr:371 | NOFA locationID:76bdd667-9e3b-4534-8eff-e92454b3d8de","N Hærsjøen","Hedmark","Kongsvinger",60.1145954975554,12.3784566067109,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"38","urn:uuid:4f4056b0-e9d3-4169-a361-e9d8ce182adb","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_16 | art: 38 | lnr: 78 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:86526fe1-a397-4065-b8e0-9c255cad2d93","Anguilla anguilla","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Species","L.1758","European eel","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_16 | innført_år:","NVE Vatn_lnr:371 | NOFA locationID:76bdd667-9e3b-4534-8eff-e92454b3d8de","N Hærsjøen","Hedmark","Kongsvinger",60.1145954975554,12.3784566067109,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"39","urn:uuid:8e335c32-29e4-4509-94c0-9637d1898182","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_17 | art: 5 | lnr: 79 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:e64f0718-f5e9-41fb-9abc-31ac01a2da25","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_17 | innført_år:","NVE Vatn_lnr:194 | NOFA locationID:6c5788cb-b3ea-419a-a82e-aafb947e75f1","Brumundsjøen","Hedmark","Hamar",61.0259139696167,11.115441977403,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:e64f0718-f5e9-41fb-9abc-31ac01a2da25	urn:uuid:ccac73b9-1fe4-48d4-9533-12ca6e194963	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"40","urn:uuid:1ebebf66-6786-406c-aa36-70829e849bc5","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_17 | art: 6 | lnr: 80 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:e64f0718-f5e9-41fb-9abc-31ac01a2da25","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_17 | innført_år:","NVE Vatn_lnr:194 | NOFA locationID:6c5788cb-b3ea-419a-a82e-aafb947e75f1","Brumundsjøen","Hedmark","Hamar",61.0259139696167,11.115441977403,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"41","urn:uuid:ccac73b9-1fe4-48d4-9533-12ca6e194963","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_17 | art: 10 | lnr: 81 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"introduced","irregular","urn:uuid:e64f0718-f5e9-41fb-9abc-31ac01a2da25","Osmerus eperlanus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","European smelt","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_17 | innført_år:","NVE Vatn_lnr:194 | NOFA locationID:6c5788cb-b3ea-419a-a82e-aafb947e75f1","Brumundsjøen","Hedmark","Hamar",61.0259139696167,11.115441977403,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"42","urn:uuid:b86edd19-2d8f-480c-af1b-8e57721f2807","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_17 | art: 36 | lnr: 82 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:e64f0718-f5e9-41fb-9abc-31ac01a2da25","Phoxinus phoxinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Eurasian minnow","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_17 | innført_år:","NVE Vatn_lnr:194 | NOFA locationID:6c5788cb-b3ea-419a-a82e-aafb947e75f1","Brumundsjøen","Hedmark","Hamar",61.0259139696167,11.115441977403,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:50789201-0b5f-4381-b4a5-274ac6300732	urn:uuid:2661063e-0854-46b0-b157-27341b8c24f2	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"43","urn:uuid:2b720ede-5198-4e00-ae4a-08cec722d6ff","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_18 | art: 5 | lnr: 83 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:50789201-0b5f-4381-b4a5-274ac6300732","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_18 | innført_år:","NVE Vatn_lnr:4448 | NOFA locationID:f7688147-4ea8-45e6-b7ef-caf7981f7e41","Kinnlitjernet","Hedmark","Ringsaker",60.8863350412624,10.8068418060477,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"44","urn:uuid:2661063e-0854-46b0-b157-27341b8c24f2","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_18 | art: 28 | lnr: 84 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:50789201-0b5f-4381-b4a5-274ac6300732","Carassius carassius","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Crucian carp","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_18 | innført_år:","NVE Vatn_lnr:4448 | NOFA locationID:f7688147-4ea8-45e6-b7ef-caf7981f7e41","Kinnlitjernet","Hedmark","Ringsaker",60.8863350412624,10.8068418060477,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"45","urn:uuid:a56477d6-4787-4e34-896c-9952c506aff8","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_18 | art: 36 | lnr: 85 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:50789201-0b5f-4381-b4a5-274ac6300732","Phoxinus phoxinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Eurasian minnow","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_18 | innført_år:","NVE Vatn_lnr:4448 | NOFA locationID:f7688147-4ea8-45e6-b7ef-caf7981f7e41","Kinnlitjernet","Hedmark","Ringsaker",60.8863350412624,10.8068418060477,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:0e240961-437a-427e-8372-f631060b17a8	urn:uuid:1e04e4c2-95a2-4d04-ae3b-cc1ddb6abebf	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"46","urn:uuid:1e04e4c2-95a2-4d04-ae3b-cc1ddb6abebf","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_20 | art: 5 | lnr: 89 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","irregular","urn:uuid:0e240961-437a-427e-8372-f631060b17a8","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_20 | innført_år:","NVE Vatn_lnr:257 | NOFA locationID:8a3f6f10-09b4-4b7d-9dce-aec4fdc93f16","Sjusjøen","Hedmark","Ringsaker",61.1451213766999,10.714256123882,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"47","urn:uuid:76a3e8b0-4e8d-4531-baf5-e1bccbc847bc","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_20 | art: 20 | lnr: 90 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","common","urn:uuid:0e240961-437a-427e-8372-f631060b17a8","Perca fluviatilis","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Perch","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_20 | innført_år:","NVE Vatn_lnr:257 | NOFA locationID:8a3f6f10-09b4-4b7d-9dce-aec4fdc93f16","Sjusjøen","Hedmark","Ringsaker",61.1451213766999,10.714256123882,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:0e240961-437a-427e-8372-f631060b17a8	urn:uuid:cd8780f6-a11d-4268-ba7c-ff9692e2eb6e	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"48","urn:uuid:cd8780f6-a11d-4268-ba7c-ff9692e2eb6e","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_20 | art: 36 | lnr: 91 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:0e240961-437a-427e-8372-f631060b17a8","Phoxinus phoxinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Eurasian minnow","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_20 | innført_år:","NVE Vatn_lnr:257 | NOFA locationID:8a3f6f10-09b4-4b7d-9dce-aec4fdc93f16","Sjusjøen","Hedmark","Ringsaker",61.1451213766999,10.714256123882,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"49","urn:uuid:2320140e-3a81-415a-8191-f94fdeba6950","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_20 | art: 37 | lnr: 92 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","rare","urn:uuid:0e240961-437a-427e-8372-f631060b17a8","Esox lucius","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Pike","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_20 | innført_år:","NVE Vatn_lnr:257 | NOFA locationID:8a3f6f10-09b4-4b7d-9dce-aec4fdc93f16","Sjusjøen","Hedmark","Ringsaker",61.1451213766999,10.714256123882,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:8ae96a62-ab1b-4412-86b2-d34bd816f9c0	urn:uuid:d6cfcb8b-be8a-4f8f-b0e6-24632bf11cac	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"50","urn:uuid:d6cfcb8b-be8a-4f8f-b0e6-24632bf11cac","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_22 | art: 20 | lnr: 113 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"native","rare","urn:uuid:8ae96a62-ab1b-4412-86b2-d34bd816f9c0","Perca fluviatilis","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Perch","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_22 | innført_år:","NVE Vatn_lnr:3921 | NOFA locationID:c21a1766-52b8-4861-bcde-c1843c7a8cf6","Langtjernet","Hedmark","Grue",60.4578102942689,12.4148325919744,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"51","urn:uuid:19b08d64-c6ca-45d9-9cfe-2c9fe0fc453a","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_22 | art: 37 | lnr: 114 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"native","rare","urn:uuid:8ae96a62-ab1b-4412-86b2-d34bd816f9c0","Esox lucius","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Pike","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_22 | innført_år:","NVE Vatn_lnr:3921 | NOFA locationID:c21a1766-52b8-4861-bcde-c1843c7a8cf6","Langtjernet","Hedmark","Grue",60.4578102942689,12.4148325919744,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid","ordinal scale	population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria
urn:uuid:451d4315-cdcd-40da-8109-122c614769c1	urn:uuid:1ea4eef0-8c7f-499d-b00d-baa7006725f7	populationTrend	stable	ordinal scale","population trend from IUCN vocabulary, expanded with extinction and introduction as subclass of decrease and increase, respectively; http://www.iucnredlist.org/technical-documents/categories-and-criteria/2001-categories-criteria","stable"
"52","urn:uuid:584e0271-43c5-4c03-b933-a0671a4f0a00","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_24 | art: 5 | lnr: 121 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"native","present","urn:uuid:c9897ea7-2f99-4fca-b202-c52b73cec764","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_24 | innført_år:","NVE Vatn_lnr:3661 | NOFA locationID:8f7bdb27-2806-4ab4-8d9d-fdb6cb915525","Steinsjøen","Hedmark","Åsnes",60.8262538665312,12.2566230042815,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"53","urn:uuid:e3002279-117a-4ec1-af05-00924394384d","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_24 | art: 20 | lnr: 122 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"native","rare","urn:uuid:c9897ea7-2f99-4fca-b202-c52b73cec764","Perca fluviatilis","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Perch","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_24 | innført_år:","NVE Vatn_lnr:3661 | NOFA locationID:8f7bdb27-2806-4ab4-8d9d-fdb6cb915525","Steinsjøen","Hedmark","Åsnes",60.8262538665312,12.2566230042815,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"54","urn:uuid:7f03569a-8292-459d-af2a-57a76e7cd29a","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_24 | art: 31 | lnr: 123 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"native","rare","urn:uuid:c9897ea7-2f99-4fca-b202-c52b73cec764","Rutilus rutilus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Common roach","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_24 | innført_år:","NVE Vatn_lnr:3661 | NOFA locationID:8f7bdb27-2806-4ab4-8d9d-fdb6cb915525","Steinsjøen","Hedmark","Åsnes",60.8262538665312,12.2566230042815,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"55","urn:uuid:3fd108b5-9ac2-4fdb-be68-b943218a92cf","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_24 | art: 37 | lnr: 124 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"native","rare","urn:uuid:c9897ea7-2f99-4fca-b202-c52b73cec764","Esox lucius","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Pike","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_24 | innført_år:","NVE Vatn_lnr:3661 | NOFA locationID:8f7bdb27-2806-4ab4-8d9d-fdb6cb915525","Steinsjøen","Hedmark","Åsnes",60.8262538665312,12.2566230042815,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"56","urn:uuid:7f6d55ac-1fc3-4e02-9c7a-23cd6de73326","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_24 | art: 39 | lnr: 125 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"native","present","urn:uuid:c9897ea7-2f99-4fca-b202-c52b73cec764","Lota lota","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Burbot","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_24 | innført_år:","NVE Vatn_lnr:3661 | NOFA locationID:8f7bdb27-2806-4ab4-8d9d-fdb6cb915525","Steinsjøen","Hedmark","Åsnes",60.8262538665312,12.2566230042815,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"57","urn:uuid:1ea4eef0-8c7f-499d-b00d-baa7006725f7","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_25 | art: 20 | lnr: 126 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"introduced","common","urn:uuid:451d4315-cdcd-40da-8109-122c614769c1","Perca fluviatilis","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Perch","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_25 | innført_år:","NVE Vatn_lnr:282 | NOFA locationID:ac3ff1b7-467c-4845-ab17-308f0761a76f","Holmsjøen","Hedmark","Åmot",61.1578978857756,11.627488707121,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"58","urn:uuid:de014720-ea9e-47a9-b34b-6e6633849f02","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_25 | art: 39 | lnr: 127 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:451d4315-cdcd-40da-8109-122c614769c1","Lota lota","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Burbot","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_25 | innført_år:","NVE Vatn_lnr:282 | NOFA locationID:ac3ff1b7-467c-4845-ab17-308f0761a76f","Holmsjøen","Hedmark","Åmot",61.1578978857756,11.627488707121,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"59","urn:uuid:78b0ba91-18c8-4fb0-8f2a-8dc3ff9c95d1","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_25 | art: 62 | lnr: 128 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:451d4315-cdcd-40da-8109-122c614769c1","Lampetra fluviatilis","Animalia","Chordata","Cephalaspidomorphi","Petromyzontiformes","Petromyzontidae","Lampetra","Species","L.1758","European river lamprey","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_25 | innført_år:","NVE Vatn_lnr:282 | NOFA locationID:ac3ff1b7-467c-4845-ab17-308f0761a76f","Holmsjøen","Hedmark","Åmot",61.1578978857756,11.627488707121,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
